rank,address,copy_trading_score,win_rate_pct,profit_factor,track_record_days,max_drawdown_pct,avg_trade_duration_hrs,total_trades,active_days,trades_per_day,avg_trade_usd,total_volume_usd,tokens_traded,dex_count,first_trade,last_trade,wallet_type,source,tags
1401,0x817cbd53ce9c12ef3a5c48097fc258e02f5e9351,53.3,50,1.69,161,,,41,25,1.64,1049.33,43022.69,4,1,2025-12-29 04:15:47.000 UTC,2026-06-08 11:06:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1402,0x18d1ebcb282842fc214e71507ef36f1550f2a7b5,53.3,66.7,0.96,138,,,30,22,1.36,3182.37,95471.21,5,4,2026-01-06 14:24:47.000 UTC,2026-05-25 09:58:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1403,0xe66cb907e22acf272201005c84ce3173207e58ad,53.3,60,0.94,162,,,36,20,1.8,5910.28,212770.2,7,3,2025-12-24 06:38:59.000 UTC,2026-06-05 05:39:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1404,0x8503b18b279fd0f1ec35303d8db834619a12250f,53.3,50,0.47,168,,,386,73,5.29,15090.29,5824851.3,4,1,2025-12-16 05:56:23.000 UTC,2026-06-03 04:23:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1405,0x7d9d0da1ad30d4a707a473c9e91ecc100ff065ef,53.3,42.9,1.1,170,,,106,62,1.71,2559.08,271262.31,9,6,2025-12-20 02:22:23.000 UTC,2026-06-08 11:43:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1406,0x1516d77a5c6cab96fed0d90570a0712a94a55564,53.2,60,2.52,98,,,98,26,3.77,1406.53,137839.7,15,2,2026-01-25 08:11:11.000 UTC,2026-05-04 04:30:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1407,0x623a6b3424f3d5e2ec677d5bb92ba12a9dc4f71a,53.2,50,2.75,135,,,77,21,3.67,11323.18,871884.49,5,2,2026-01-21 03:11:59.000 UTC,2026-06-05 19:33:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1408,0xe7d8ae1e5b1e1beda18ec57dd23416605b56333e,53.2,50,1.35,170,,,58,26,2.23,3497.94,202880.65,9,3,2025-12-19 01:11:35.000 UTC,2026-06-07 15:49:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1409,0xf508c2a6fb36f8e8323c60bd175d8ed1a3513a87,53.2,50,0.3,178,,,943,74,12.74,5444.04,5133729.29,8,9,2025-12-13 05:09:35.000 UTC,2026-06-09 10:19:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1410,0x08b6f78a4658c9892739dda92f09368af72b3f7d,53.2,50,0.98,164,,,82,48,1.71,6387.8,523799.49,7,2,2025-12-22 19:34:11.000 UTC,2026-06-04 21:00:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1411,0xca2c728727ecd1b7676003f82545aebd731d13fd,53.2,42.9,1.15,178,,,84,51,1.65,1204.3,101161.28,11,5,2025-12-11 21:52:47.000 UTC,2026-06-08 05:09:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1412,0x6fc3dc715f1dc99f4f59bf5c3e53dca31e16f29d,53.2,33.3,0.56,131,,,7119,131,54.34,2538.26,18069889.68,4,2,2026-01-29 13:11:35.000 UTC,2026-06-09 17:09:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1413,0x83162f1b647e19be0dbff3667930da83e079ad56,53.2,60,0.58,151,,,77,47,1.64,2939,226302.97,7,6,2025-12-19 17:50:35.000 UTC,2026-05-20 14:41:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1414,0x36fb64501d26886072d2e5523015b5291390ed25,53.2,66.7,0.22,172,,,70,28,2.5,1961.38,137296.93,9,3,2025-12-15 20:19:35.000 UTC,2026-06-05 23:21:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1415,0xc815c7b643a278a2829cf657d6622e61c3747554,53.2,40,0.96,152,,,239,89,2.69,1879.68,449243.88,10,2,2026-01-07 22:31:23.000 UTC,2026-06-09 16:38:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1416,0x815f4cf9af74644dbf882a58885ec0f6007b174a,53.2,66.7,0.38,147,,,66,41,1.61,1491.91,98465.92,5,4,2025-12-29 05:10:59.000 UTC,2026-05-25 18:28:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1417,0x4337013ef5cd421cef649fc58c1b0defd37bbeb1,53.2,40,0.37,174,,,308,108,2.85,11211.26,3453067.65,9,5,2025-12-14 18:22:35.000 UTC,2026-06-06 22:29:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1418,0x29f82d09c2afd12f3c10ee49cd713331f4a7228e,53.1,40,2.74,157,,,65,30,2.17,10213.98,663909.01,7,4,2025-12-31 14:41:23.000 UTC,2026-06-07 05:26:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1419,0x973c51264e2bb28c81eaf37ec80058cabb9cffa7,53.1,66.7,1.46,109,,,52,26,2.0,1745.39,90760.06,3,1,2026-01-13 16:19:47.000 UTC,2026-05-03 13:27:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1420,0x47652b12ab5af9ca36b6ec64ae62678d6e88f6f6,53.1,50,0.6,173,,,2886,58,49.76,10173.66,29361193.33,15,5,2025-12-11 20:35:59.000 UTC,2026-06-03 16:56:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1421,0xb2e89a8f93cedcfae23304a3615a64feb0e02514,53.1,50,1.46,166,,,46,25,1.84,2935.89,135050.82,9,2,2025-12-17 21:37:11.000 UTC,2026-06-02 02:44:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1422,0xa40817e1a11d29c982bd4d34803ba0b6fba0753d,53.1,60,0.59,149,,,131,47,2.79,4184.95,548228.18,6,1,2025-12-29 08:31:23.000 UTC,2026-05-27 23:15:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1423,0xd3e5f7877139bbb3411c73cea151453b3b4e2958,53.1,33.3,1.02,170,,,2304,141,16.34,705.77,1626084.02,6,1,2025-12-12 02:00:23.000 UTC,2026-05-31 03:09:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1424,0xf644e7c25084542c3f96dc6c722712a84af8fe42,53.1,66.7,0.46,176,,,134,52,2.58,999.83,133977.74,4,4,2025-12-12 21:48:59.000 UTC,2026-06-07 08:15:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1425,0x76c11a26873e97c070af00f5596391bd75bfd688,53.1,40,0.79,152,,,269,96,2.8,1687.09,453828.53,8,2,2026-01-07 15:05:35.000 UTC,2026-06-08 22:05:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1426,0x810000007df0845ecd3b27410b34349e1e22f9a0,53.1,44.4,0.24,177,,,513,98,5.23,2259.77,1159262.07,11,2,2025-12-11 18:47:35.000 UTC,2026-06-07 06:48:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1427,0x28b9289979b789bfae9d19f703938f1478d6e0ff,53.1,46.2,0.18,173,,,358,100,3.58,32414.31,11604323.12,16,5,2025-12-12 17:26:59.000 UTC,2026-06-04 06:05:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1428,0x6427fc587266813b6993ae4c8de672640cb3b43f,53.0,50,4.02,97,,,46,26,1.77,35911.6,1651933.42,5,4,2026-01-26 17:08:11.000 UTC,2026-05-04 10:08:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1429,0xc44907a661495e60f91d86de97c393089c783e0b,53.0,66.7,2.86,121,,,38,20,1.9,975.97,37087,15,1,2026-01-04 17:48:47.000 UTC,2026-05-06 16:31:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1430,0x53451e6a21f1d886dd74b479007f48ae3543d5b0,53.0,66.7,1.35,112,,,42,26,1.62,17472.02,733824.86,3,3,2026-01-19 22:03:11.000 UTC,2026-05-12 18:08:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1431,0xba40dd09d764eb9408e7690ec3aad6e760ad72c4,53.0,55.6,0.64,152,,,370,54,6.85,6213.48,2298987.65,11,7,2025-12-11 19:09:59.000 UTC,2026-05-13 10:59:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1432,0x64b5d248385a4e495065c303ed7ea03be7f0168b,53.0,66.7,1.1,96,,,60,40,1.5,5495.33,329719.94,3,2,2026-03-01 01:51:23.000 UTC,2026-06-05 22:34:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1433,0x81ec2081dfb42c5291c55e6123d527eb744a5ffb,53.0,60,0.62,132,,,247,56,4.41,4491.65,1109438.24,5,1,2025-12-22 22:13:11.000 UTC,2026-05-04 17:38:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1434,0x5d81d3051ddd4e929c76bc572d4f1586c7b752ad,53.0,60,0.72,166,,,52,23,2.26,6947.14,361251.34,5,5,2025-12-19 17:48:23.000 UTC,2026-06-04 17:01:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1435,0x812ba3f527c9797ed010ce78678ecf4936cac92e,53.0,60,0.24,176,,,170,43,3.95,2839.53,482720.67,7,2,2025-12-14 21:09:23.000 UTC,2026-06-09 15:59:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1436,0x8de6dfdd1f32dca74f068f17e3e7f8f499d623bb,53.0,62.5,0.12,144,,,292,70,4.17,3653.68,1066876.01,10,3,2026-01-13 05:51:11.000 UTC,2026-06-06 13:38:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1437,0x5fbb8164607c42a760ba19da986c29aca76513da,53.0,40,0.57,167,,,263,97,2.71,1814.86,477307.3,11,2,2025-12-22 03:38:23.000 UTC,2026-06-07 22:12:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1438,0x439811584ee41056c84dc7dea2353fffe985d8d0,52.9,75,0.88,94,,,50,30,1.67,18418.97,920948.46,6,4,2026-01-09 02:46:11.000 UTC,2026-04-13 23:23:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1439,0x1ace35d5350da1b71bd7e9e7f5a09ff6cf14d2d6,52.9,50,1.21,169,,,83,29,2.86,3014.44,250198.46,5,1,2025-12-20 06:21:35.000 UTC,2026-06-07 08:01:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1440,0xb92f6b566b42feccc7d1864de78db2757fb8d125,52.9,66.7,0.63,100,,,126,52,2.42,2892.69,364478.57,4,1,2026-02-18 12:10:11.000 UTC,2026-05-29 14:17:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1441,0x754dcfb2861547015b221e963b4133a71dbdc024,52.9,55.6,0.17,101,,,2358,92,25.63,3630.11,8559807.52,17,4,2026-02-28 11:44:35.000 UTC,2026-06-09 16:16:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1442,0xdd184ec63e39589dd89e50610a0e836199390ca6,52.9,66.7,0.44,157,,,47,26,1.81,1860.01,87420.27,6,5,2026-01-01 00:26:11.000 UTC,2026-06-07 09:03:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1443,0x98bad28c3ec731d978f1bca9c6b2dd19b3f41aa2,52.9,50,0.78,169,,,89,49,1.82,9210.64,819747.2,5,3,2025-12-21 01:53:35.000 UTC,2026-06-08 16:23:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1444,0x8243c2021fb560f92b027aca8999b5069873c341,52.9,40,0.65,171,,,282,89,3.17,1171.34,330316.49,7,6,2025-12-11 19:06:11.000 UTC,2026-06-01 11:42:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1445,0xb8ecac0fddb22ea630246ee421db61228c71fc40,52.9,33.3,0.4,168,,,413,129,3.2,1041.46,430124.87,65,3,2025-12-12 08:48:23.000 UTC,2026-05-29 12:23:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1446,0x9c5ec90df1114e375cf98b54b4f4445f7f539a3e,52.8,50,3.42,104,,,313,28,11.18,1145.63,358583.6,5,1,2025-12-16 01:05:59.000 UTC,2026-03-30 09:48:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1447,0xbc0663ef63add180609944c58ba7d4851890ca45,52.8,55.6,1.45,110,,,366,48,7.62,3898.33,1426789.09,99,5,2025-12-15 10:34:35.000 UTC,2026-04-05 02:12:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1448,0x7b59d2447211b663280287e73e9b3240af3b952d,52.8,62.5,1.92,132,,,169,40,4.22,51134.84,8641788.23,8,4,2026-01-10 16:10:59.000 UTC,2026-05-22 20:09:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1449,0xad128b4fd496ca73eb54b93529a0519c875125ce,52.8,60,1.31,123,,,140,35,4.0,3222.29,451120.4,16,3,2026-01-29 23:21:59.000 UTC,2026-06-02 11:09:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1450,0x5b43453fce04b92e190f391a83136bfbecedefd1,52.8,50,0.67,179,,,490,44,11.14,3832.74,1878042.42,18,2,2025-12-12 00:21:35.000 UTC,2026-06-09 17:12:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1451,0x39203ef1a61772878824a407c88af973bb65870c,52.8,50,0.47,143,,,1594,83,19.2,14505.02,23120996.63,11,5,2025-12-11 18:46:23.000 UTC,2026-05-04 12:18:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1452,0x9286f05c159dd9fd989bd1bbb5fd7d5f38551012,52.8,50,1.53,148,,,56,37,1.51,1097.53,61461.41,12,1,2026-01-11 16:40:11.000 UTC,2026-06-09 04:12:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1453,0xdf0c262cf36e5cad243dfc23046401c494e9775c,52.8,66.7,0.79,140,,,41,23,1.78,20535.94,841973.51,7,5,2026-01-13 08:30:59.000 UTC,2026-06-02 09:26:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1454,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,52.8,50,1.4,160,,,48,30,1.6,2782.95,133581.45,11,1,2025-12-26 02:10:59.000 UTC,2026-06-04 11:08:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1455,0x89e0ac18e6ea8a36a7642ccf75783ee86d5c179b,52.8,50,0.99,174,,,353,79,4.47,65939.57,23276667.21,5,4,2025-12-14 14:40:23.000 UTC,2026-06-07 09:40:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1456,0x8b5606469e21c75edd7c74d1c7a65824675d9aff,52.8,70,0.36,140,,,295,72,4.1,883.83,260728.46,13,4,2026-01-16 17:13:35.000 UTC,2026-06-05 21:47:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1457,0xaa573f94bcca0a8083846430ba5120eddbfca055,52.8,40,0.95,179,,,120,65,1.85,1535.06,184206.62,6,4,2025-12-11 20:34:35.000 UTC,2026-06-09 15:56:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1458,0x750e9a7b449904f47b793b805db469fa6e025e33,52.7,50,2.86,127,,,35,21,1.67,8129.01,284515.31,7,5,2026-01-19 23:02:23.000 UTC,2026-05-27 21:31:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1459,0x7e74c740a0b05cc8ba8c85bef8f6d5f084022c90,52.7,42.9,2.25,153,,,127,32,3.97,1190.82,151234.36,18,1,2026-01-03 16:07:59.000 UTC,2026-06-06 00:07:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1460,0xe5a43bf9ab2e494c6c95a0b821ed6b58cb67a890,52.7,53.8,0.99,117,,,805,62,12.98,9581.63,7713216.09,18,7,2026-01-31 00:59:23.000 UTC,2026-05-28 16:26:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1461,0x9f342952772c6df8801f9af4828ac4c5dae5ade0,52.7,66.7,1.49,96,,,66,29,2.28,1078.97,71212.25,14,3,2025-12-12 00:26:47.000 UTC,2026-03-18 19:33:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1462,0x8ce8523c3a329a8f5cc242a02077040014fe728b,52.7,66.7,1.43,145,,,98,32,3.06,711.89,69765,13,1,2025-12-15 05:31:35.000 UTC,2026-05-09 19:18:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1463,0xff86dde3855fdc24e5c5055c2ca5be9c53aa5937,52.7,50,1.77,138,,,74,37,2.0,3449.32,255249.93,9,3,2025-12-11 19:02:23.000 UTC,2026-04-29 08:55:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1464,0xd155980af4faddf7af6686059cfd617c001aaa66,52.7,75,1.17,126,,,53,32,1.66,813.34,43107.08,10,3,2025-12-12 00:34:47.000 UTC,2026-04-17 06:06:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1465,0xc9572a667263bd22e0c6e37c74eb6452dd903235,52.7,66.7,0.07,142,,,515,60,8.58,1976.48,1017888.59,3,1,2025-12-19 18:19:35.000 UTC,2026-05-10 22:34:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1466,0x9db0ee5bac43ea008312295a95c2e287ecff8c8d,52.7,50,1.16,158,,,59,40,1.48,5311.04,313351.38,9,5,2025-12-27 13:44:23.000 UTC,2026-06-03 20:39:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1467,0xbd44a7d04cc50c1cd0ca92940288631a6dc56cd6,52.7,50,0.87,172,,,77,39,1.97,2542.72,195789.31,6,5,2025-12-12 12:25:47.000 UTC,2026-06-03 05:11:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1468,0xf4943b0c0fdb0f16614f2b52cf4429078b95a9e3,52.7,55.6,0.74,163,,,47,36,1.31,4140.71,194613.33,11,1,2025-12-12 09:40:11.000 UTC,2026-05-24 17:57:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1469,0x47930c76790c865217472f2ddb4d14c640ee450a,52.7,37.5,1,176,,,171,73,2.34,1496.69,255933.94,16,5,2025-12-15 01:37:47.000 UTC,2026-06-09 17:03:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1470,0xe695cb35d4a0eb66dd7c85d3327340e54fe511cd,52.7,40,0.78,149,,,243,93,2.61,1871.32,454729.65,10,2,2026-01-07 15:21:59.000 UTC,2026-06-06 12:16:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1471,0xfc39596c792fd41ea3ca514d7a686544d4524afd,52.6,57.1,3.06,128,,,61,32,1.91,619.49,37788.75,11,3,2025-12-11 21:12:23.000 UTC,2026-04-19 19:26:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1472,0xab01c6e6d419a1d7464cc6e364e8ff18a5dd1861,52.6,37.5,3.46,118,,,99,47,2.11,1408.91,139482.52,13,3,2025-12-12 16:04:35.000 UTC,2026-04-10 08:48:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1473,0xa8bc1a64ae1b7bf1b92ec5c91e4124afb42811ad,52.6,66.7,1.24,122,,,58,20,2.9,2376.05,137810.95,3,2,2026-01-21 22:49:11.000 UTC,2026-05-24 01:07:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1474,0x235faaefc28b8223961ad195090e493abdddf815,52.6,50,1.55,157,,,68,26,2.62,3536.72,240497.01,7,5,2025-12-12 17:55:23.000 UTC,2026-05-19 08:25:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1475,0xefb9ad8871f9412cfe500242f2eca4fb934c31a2,52.6,66.7,1.07,108,,,71,33,2.15,2406.46,170858.31,4,3,2026-02-21 03:01:23.000 UTC,2026-06-09 15:16:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1476,0x307865c6724aaf22f58b12fc9e6b977bfd3e9a1b,52.6,66.7,0.96,117,,,50,32,1.56,13873.25,693662.53,3,4,2026-01-29 07:41:47.000 UTC,2026-05-26 07:50:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1477,0xd5c7176ec638ef466c2fee761762d9eab673997d,52.6,75,0.42,119,,,53,32,1.66,3287.1,174216.4,21,1,2025-12-12 18:45:35.000 UTC,2026-04-10 21:56:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1478,0xacf1487cc1f8801f2bcfed64930b348cc3155fcf,52.6,75,0.65,157,,,44,27,1.63,604.69,26606.4,14,3,2025-12-16 02:16:35.000 UTC,2026-05-23 01:33:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1479,0x68d32dc3474fd3ac48d204108ca00232ae7592cf,52.6,47.1,0.47,177,,,348,66,5.27,1693.85,589458.54,34,1,2025-12-13 00:47:11.000 UTC,2026-06-08 23:18:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1480,0x9b228b4f71b3bc7e4b478251f218060d7b70dc25,52.6,42.9,0.94,172,,,102,59,1.73,1286.15,131187.14,50,3,2025-12-14 16:20:23.000 UTC,2026-06-05 07:09:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1481,0x83997b79ee70236c35244bf3e43e80576bee26a7,52.6,60,0.49,163,,,46,35,1.31,2259.7,103946.09,5,2,2025-12-24 23:05:11.000 UTC,2026-06-06 01:00:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1482,0x99d5092e10f77c70197bb7fe1d654fd5aa1f7d3a,52.6,50,0.27,177,,,277,70,3.96,3380.57,936418.93,4,1,2025-12-11 21:52:23.000 UTC,2026-06-07 08:55:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1483,0xffae19561c038747c5c9f79f7777c29f28c4b4ad,52.5,50,2.02,139,,,115,28,4.11,5866.78,674679.65,8,6,2026-01-19 21:29:35.000 UTC,2026-06-08 03:33:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1484,0x1fb89a3e36b435d727586220eacc3f34cf717fdb,52.5,66.7,1.27,134,,,377,70,5.39,180658.85,68108386.22,3,3,2025-12-18 14:39:35.000 UTC,2026-05-02 04:41:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1485,0x837de1f0628399c1e79c58c4604db06f91a49e13,52.5,66.7,1.28,92,,,53,34,1.56,4911.04,260285.22,3,2,2026-03-08 12:17:23.000 UTC,2026-06-08 20:33:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1486,0x3eb210eaa4026f62d027fafaba1fa5592febb06a,52.5,54.5,1.31,123,,,123,46,2.67,1739.45,213952.02,11,6,2025-12-12 16:07:35.000 UTC,2026-04-15 07:20:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1487,0x11eee2e0a613af4f636e23ff295e2dac6a191d1d,52.5,60,0.84,153,,,71,25,2.84,20358.16,1445429.34,8,6,2026-01-03 02:39:23.000 UTC,2026-06-05 06:56:23.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1488,0x7dff87ac15ca19df043bf76f2ef5efdfebb9d712,52.5,50,1.21,172,,,51,22,2.32,5931.28,302495.13,8,6,2025-12-17 23:20:35.000 UTC,2026-06-08 00:32:47.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1489,0x08efc5180926ac685586d6f5ce247f1e4b3dc258,52.5,50,1.15,157,,,101,39,2.59,3518.35,355353.32,6,5,2025-12-19 03:58:59.000 UTC,2026-05-25 16:17:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1490,0x78d87b07665bc978e23536dab9f9d98e8b65d48c,52.5,50,0.9,160,,,173,47,3.68,16232.35,2808196.78,7,3,2025-12-28 18:21:23.000 UTC,2026-06-06 18:22:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1491,0x3bba62f3abcffdd37ee124ace8557b3d4e2b8bce,52.5,50,0.96,177,,,70,27,2.59,26531.66,1857216.49,6,4,2025-12-12 14:54:59.000 UTC,2026-06-07 23:11:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1492,0x0cf9bdccc7e8370ae4d5f6f4e8de7b62983a35be,52.5,40,1.24,162,,,108,63,1.71,5704.75,616112.72,7,2,2025-12-23 02:25:47.000 UTC,2026-06-03 20:03:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1493,0x69ab0d28e8a052da572a733645877f4cb6dfb333,52.5,40,0.48,123,,,866,112,7.73,13422.69,11624048.08,11,5,2025-12-12 19:59:59.000 UTC,2026-04-15 18:30:35.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1494,0xa38d1c6acd78cd2444147a793a39be424662d9f1,52.5,33.3,0.89,174,,,213,92,2.32,2755.87,586999.59,6,4,2025-12-11 23:26:23.000 UTC,2026-06-04 13:47:59.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
1495,0x03c558aee40a9fced1cabe9b465bae8096e05230,52.5,31.3,0.96,178,,,209,93,2.25,30219.12,6315796.78,36,2,2025-12-12 20:45:47.000 UTC,2026-06-09 02:31:11.000 UTC,DEX Trader,dune_dex_trades,ethereum|copy-trading|dex-trader|smart-money
